"order_id","origin_port","X3pl","customs_procedures","logistic_hub","customer","product_id","units","weight","material_handling","distance_port_hub","distance_hub_customer","distance_total"
"0ce4d071b21e","Rotterdam","v_002","DTD","Venlo","Paris",1689012,502,1192,3,130.0459,392.9249,522.9708
"9aa5cb61b6b2","Rotterdam","v_004","CRF","Lille","Bucharest",1650715,461,1895,4,173.9644,1857.0525,2031.0169
"506def782bc4","Rotterdam","v_004","CRF","Venlo","Cologne",1663347,467,669,0,130.0459,75.8455,205.8914
"d5f17cc863d3","Rotterdam","v_002","DTD","Zaragoza","Bordeaux",1699798,460,2031,1,1212.1854,355.1412,1567.3266
"93dacddc6c08","Rotterdam","v_002","CRF","Dusseldorf","Berlin",1681882,447,1335,0,177.3075,477.3717,654.6792
"5faf1fba291a","Rotterdam","v_002","CRF","Warsaw","Barcelona",1676592,351,1540,4,1135.6449,1870.1057,3005.7506
"859ea5ea2905","Rotterdam","v_004","DTP","Hamburg","Milan",1682802,447,1042,3,414.4489,901.2353,1315.6842
"528e5a1acba3","Athens","v_004","CRF","Rome","Bordeaux",1689543,510,1977,5,1053.5083,1106.8508,2160.3591
"4f5f044cdcc2","Rotterdam","v_004","CRF","Dusseldorf","Lisbon",1700362,516,206,0,177.3075,1865.7471,2043.0546
"88463da92d18","Athens","v_003","CRF","Rome","Budapest",1700382,444,885,4,1053.5083,810.5965,1864.1048
"db20389d3c43","Rotterdam","v_002","DTP","Hamburg","Copenhagen",1689298,512,1505,5,414.4489,289.9676,704.4165
"226886155f1a","Rotterdam","v_001","DTD","Venlo","Madrid",1657474,459,598,5,130.0459,1436.9241,1566.97
"44e16927f4a6","Rotterdam","v_002","DTP","Dusseldorf","Lyon",1682742,522,1059,5,177.3075,624.6864,801.9939
"95ed6fa32a9b","Rotterdam","v_001","CRF","Warsaw","Vienna",1682760,501,276,5,1135.6449,559.1571,1694.802
"8773b7bc6462","Rotterdam","v_002","DTD","Venlo","Amsterdam",1689550,485,1666,5,130.0459,139.2635,269.3094
"ea4d78d0c4e8","Rotterdam","v_002","CRF","Bratislava","Berlin",1615677,500,989,3,995.7185,552.9516,1548.6701
"0d6f0e31aaa1","Rotterdam","v_004","CRF","Warsaw","Lisbon",1657474,443,598,5,1135.6449,2768.9663,3904.6112
"a92b5a07804d","Rotterdam","v_002","DTD","Rome","Munich",1688290,456,1339,0,1269.2365,697.5485,1966.785
"fd555e590144","Athens","v_001","CRF","Hamburg","Athens",1689469,592,1395,5,2025.2207,2025.2207,4050.4414
"3f3cd596bcf1","Barcelona","v_004","DTD","Warsaw","Copenhagen",1688285,466,1253,5,1870.1057,676.8236,2546.9293
"34743d1e4a0f","Rotterdam","v_004","CRF","Rome","Vienna",1650715,483,1895,4,1269.2365,765.5193,2034.7558
"1af7e354a714","Athens","v_004","CRF","Lille","Madrid",1693117,537,535,3,2153.58,1251.5675,3405.1475
"c7277b32b16d","Athens","v_002","DTP","Dusseldorf","Paris",1654623,410,1111,2,1984.437,413.6191,2398.0561
"51fb874ace1d","Rotterdam","v_004","CRF","Rome","Munich",1685332,471,1342,3,1269.2365,697.5485,1966.785
"b70709b10507","Athens","v_001","CRF","Dusseldorf","Naples",1662238,443,1572,0,1984.437,1290.0187,3274.4557
"00e77526c939","Athens","v_002","DTD","Venlo","Bucharest",1644308,386,1088,3,2029.5726,1672.4754,3702.048
"5a44b43c8074","Rotterdam","v_003","CRF","Bratislava","Barcelona",1657437,439,674,2,995.7185,1397.414,2393.1325
"8aead4ba0385","Barcelona","v_004","DTD","Liege","Stockholm",1699345,660,2158,5,0,1250.3499,1250.3499
"96ba97aaae88","Rotterdam","v_004","DTD","Rome","Naples",1699564,502,1089,3,1269.2365,188.7287,1457.9652
"4e591e842f12","Barcelona","v_004","CRF","Zaragoza","Helsinki",1696533,434,1430,5,257.0251,2710.6631,2967.6882
"5c49fb03b549","Athens","v_002","DTD","Hamburg","Malmö",1657474,490,598,5,2025.2207,299.8548,2325.0755
"7793e0334ce4","Rotterdam","v_002","DTD","Warsaw","Budapest",1685213,482,1847,5,1135.6449,546.5441,1682.189
"dddfb01b5883","Athens","v_004","DTD","Lille","Helsinki",1689553,466,1501,2,2153.58,1731.7666,3885.3466
"4d31b084fe96","Rotterdam","v_001","CRF","","Copenhagen",1700097,454,474,2,0,0,0
"0d0369c6c9c8","Rotterdam","v_002","CRF","Dusseldorf","Madrid",1689547,536,1571,4,177.3075,1448.2241,1625.5316
"cfe58063e9be","Rotterdam","v_004","CRF","Dusseldorf","Madrid",1682210,398,1820,5,177.3075,1448.2241,1625.5316
"d727531d8245","Barcelona","v_001","DTD","Dusseldorf","Prague",1700097,493,474,2,1149.4065,554.9521,1704.3586
"ce067d277301","Rotterdam","v_004","DTD","Hamburg","Barcelona",1696756,384,1288,5,414.4489,1473.6254,1888.0743
"ffb2b52d5781","Athens","v_002","DTD","Hamburg","Milan",1689457,349,1058,2,2025.2207,901.2353,2926.456
"0938aa93ab89","Rotterdam","v_001","DTD","","Barcelona",1690004,471,1155,0,0,0,0
"403e7dee948c","Rotterdam","v_004","CRF","Lille","Paris",1685963,501,1230,0,173.9644,204.8496,378.814
"0991d455fb0b","Athens","v_002","DTD","Dusseldorf","Madrid",1668127,472,594,5,1984.437,1448.2241,3432.6611
"6d473eba291f","Rotterdam","v_002","CRF","Venlo","Lyon",1676565,408,1758,2,130.0459,634.0662,764.1121
"8606b6c3fd6d","Rotterdam","v_002","DTP","Warsaw","Berlin",1678000,477,493,1,1135.6449,523.8994,1659.5443
"87218ac4bf61","Athens","v_004","CRF","Lille","Munich",1689457,540,1058,2,2153.58,677.1062,2830.6862
"3f10b3cc7e63","Barcelona","v_002","CRF","Dusseldorf","Turin",1677692,442,975,5,0,687.985,687.985
"5e1293bbd085","Athens","v_002","DTD","Dusseldorf","Turin",1670215,415,1385,3,1984.437,687.985,2672.422
"50649f4088af","Athens","v_003","DTD","Dusseldorf","Barcelona",1697085,431,1211,3,1984.437,1149.4065,3133.8435
"bc6f31c4620f","Athens","v_002","DTD","Liege","Vienna",1655818,629,1936,2,2008.8628,828.0363,2836.8991
"7d41332a091f","Athens","v_004","CRF","Hamburg","Lyon",1656347,271,1700,2,2025.2207,943.0273,2968.248
"3800989bb2af","Rotterdam","v_002","DTP","Venlo","Bremen",1682210,487,1820,5,130.0459,260.756,390.8019
"f564d55b9928","Barcelona","v_002","CRF","Venlo","Valencia",1652080,386,1486,2,1153.4178,1418.7254,2572.1432
"eb70becf1888","Barcelona","v_004","DTP","Venlo","Amsterdam",1615677,451,989,3,0,139.2635,139.2635
"90b3ba2846aa","Rotterdam","v_004","CRF","Hamburg","Athens",1650715,549,1895,4,414.4489,2025.2207,2439.6696
"7397ee0f1543","Rotterdam","v_004","CRF","Zaragoza","Berlin",1657063,567,1842,4,1212.1854,1616.8146,2829
"093a32e321ad","Rotterdam","v_004","DTD","Hamburg","Bucharest",1680562,448,2249,5,414.4489,1547.9444,1962.3933
"7b9ce0037f15","Athens","v_004","DTD","Hamburg","Munich",1699184,508,1110,5,2025.2207,612.2829,2637.5036
"9fd3e6db9d06","Athens","v_004","DTP","Rome","Milan",1682850,417,1105,2,0,477.3222,477.3222
"fceec27ba856","Rotterdam","v_002","DTD","Venlo","Amsterdam",1650715,368,1895,4,130.0459,139.2635,269.3094
"607841d28eb4","Rotterdam","v_002","DTP","Rome","Porto",1671426,448,863,3,1269.2365,1758.1663,3027.4028
"163c6db79be8","Rotterdam","v_004","DTD","Venlo","Bucharest",1682982,469,635,4,130.0459,1672.4754,1802.5213
"0f2a498e4d9a","Rotterdam","v_002","CRF","Hamburg","Vienna",1644308,429,1088,3,414.4489,743.8643,1158.3132
"8c02b6ab4225","Rotterdam","v_004","DTP","Warsaw","Budapest",1686215,468,1755,5,1135.6449,546.5441,1682.189
"61d8c424d2ca","Rotterdam","v_004","CRF","Venlo","Bucharest",1620510,603,1308,4,130.0459,1672.4754,1802.5213
"6273bb6e96e0","Barcelona","v_003","DTD","Warsaw","Porto",1693626,546,1192,3,1870.1057,2557.6066,4427.7123
"ed7c830db5ea","Rotterdam","v_003","DTP","Venlo","Hanover",1663341,492,1019,2,130.0459,270.062,400.1079
"cd4c3b268edd","Barcelona","v_002","DTD","Dusseldorf","Paris",1699949,492,372,4,1149.4065,413.6191,1563.0256
"531a52911ad8","Rotterdam","v_002","DTP","Dusseldorf","Stockholm",1681878,563,1170,3,177.3075,1149.3691,1326.6766
"66a852e629f2","Barcelona","v_001","DTD","","Berlin",1666957,489,901,2,0,0,0
"79218feceacd","Barcelona","v_001","CRF","Liege","Athens",1613321,477,1086,0,1062.2681,2008.8628,3071.1309
"3590dbeccd6d","Rotterdam","v_003","CRF","Hamburg","Rome",1620510,462,1308,4,414.4489,1309.179,1723.6279
"e0bc2751918c","Athens","v_004","CRF","Venlo","Milan",1674380,479,888,4,2029.5726,696.3485,2725.9211
"e2205a0d44a1","Athens","v_004","CRF","Warsaw","Berlin",1650715,535,1895,4,1597.0905,523.8994,2120.9899
"4c9d95558ec9","Rotterdam","v_002","DTD","Rome","Amsterdam",1700118,339,1633,5,1269.2365,1297.8466,2567.0831
"bbbb6471f8b6","Athens","v_002","DTD","Lille","Lyon",1655373,478,1133,5,2153.58,558.1464,2711.7264
"0aa0984230ad","Rotterdam","v_004","DTD","Warsaw","Paris",1646392,474,1663,1,1135.6449,1376.6802,2512.3251
"8cd6e327cc5f","Rotterdam","v_002","DTD","Hamburg","Lyon",1684808,405,1705,3,414.4489,943.0273,1357.4762
"d969d3005b4c","Athens","v_002","CRF","Hamburg","Athens",1683354,499,778,5,2025.2207,2025.2207,4050.4414
"fc6bda1ab557","Athens","v_004","CRF","Venlo","Berlin",1655982,478,1262,0,2029.5726,512.8188,2542.3914
"34f963e01d93","Rotterdam","v_002","CRF","Venlo","Turin",1686463,502,1910,5,130.0459,712.3703,842.4162
"095ed5ead478","Rotterdam","v_004","DTD","Dusseldorf","Vienna",1660885,493,463,2,177.3075,768.3073,945.6148
"7c4566e41b3d","Barcelona","v_004","CRF","Hamburg","Munich",1682832,539,932,4,1473.6254,612.2829,2085.9083
"23fd59c26a13","Rotterdam","v_004","CRF","Lille","Munich",1663341,497,1019,2,173.9644,677.1062,851.0706
"ab8886b015e2","Rotterdam","v_002","CRF","Rome","Amsterdam",1680210,484,216,2,1269.2365,1297.8466,2567.0831
"8da591c6bd5b","Rotterdam","v_002","DTP","Rome","Helsinki",1657474,501,598,5,1269.2365,2204.2242,3473.4607
"d412933e91b5","Athens","v_002","CRF","Hamburg","Barcelona",1681890,506,591,0,2025.2207,1473.6254,3498.8461
"e905a6a214d5","Athens","v_002","DTD","Rome","Stockholm",1699553,509,1116,5,0,1977.3389,1977.3389
"ab3f51ab31fe","Barcelona","v_004","CRF","Warsaw","Hanover",1692997,443,913,0,1870.1057,772.4025,2642.5082
"1f2cebb2cf7d","Rotterdam","v_002","CRF","Hamburg","Munich",1683409,383,1647,4,414.4489,612.2829,1026.7318
"3bd04bdf0f22","Rotterdam","v_002","DTD","Liege","Berlin",1668344,504,676,3,161.5622,580.017,741.5792
"a9268e6bc2c6","Rotterdam","v_004","DTP","Rome","Munich",1681379,495,744,3,1269.2365,697.5485,1966.785
"9c1c75e8cf76","Athens","v_002","CRF","Dusseldorf","Stockholm",1699524,576,1219,5,1984.437,1149.3691,3133.8061
"5aaea8297f15","Barcelona","v_004","DTD","Lille","Paris",1620510,440,1308,4,0,204.8496,204.8496
"e2fe87768f62","Athens","v_002","DTD","Rome","Bordeaux",1650685,494,980,2,1053.5083,1106.8508,2160.3591
"86bb2ae69e6e","Rotterdam","v_002","DTD","Warsaw","Milan",1663347,455,669,0,1135.6449,1149.4642,2285.1091
"d767e957f92b","Rotterdam","v_004","DTP","Hamburg","Amsterdam",1683419,531,973,4,414.4489,367.2448,781.6937
"4e2337701d6b","Rotterdam","v_002","CRF","Venlo","Paris",1666396,455,1954,5,130.0459,392.9249,522.9708
"42f3669f9a99","Rotterdam","v_002","CRF","Dusseldorf","Vienna",1701405,368,1294,2,177.3075,768.3073,945.6148
"ff335dd91abd","Rotterdam","v_004","DTD","Liege","Helsinki",1687353,413,1114,5,161.5622,1610.6679,1772.2301
"9202fd5ec698","Rotterdam","v_004","CRF","Warsaw","Stockholm",1685329,491,1331,1,1135.6449,811.4601,1947.105
"c259164419a7","Barcelona","v_004","CRF","Rome","Bucharest",1662238,554,1572,0,0,1141.5506,1141.5506
"84074b02e1b0","Athens","v_002","DTD","Dusseldorf","Lyon",1692946,509,1936,0,0,624.6864,624.6864
"d72558f409e8","Rotterdam","v_002","DTD","Hamburg","Stockholm",1701462,553,1860,5,414.4489,812.0226,1226.4715
"6056608d2a91","Barcelona","v_004","DTP","Lille","Copenhagen",1620510,463,1308,4,0,847.3082,847.3082
"6528a1c67705","Rotterdam","v_004","DTP","Warsaw","Vienna",1690621,415,744,5,1135.6449,559.1571,1694.802
"e72f85e89451","Rotterdam","v_003","DTD","Dusseldorf","Budapest",1667126,497,274,4,177.3075,980.9822,1158.2897
"ae6d79746e9c","Barcelona","v_004","CRF","Venlo","Stockholm",1677877,541,601,5,1153.4178,1159.0472,2312.465
"b23ec4222554","Rotterdam","v_004","CRF","Zaragoza","Naples",1700137,476,1074,5,1212.1854,1269.832,2482.0174
"44850e92fd16","Rotterdam","v_004","DTD","Lille","Milan",1660673,473,2001,0,173.9644,733.8784,907.8428
"491350befd26","Rotterdam","v_002","DTD","Rome","Marseille",1696476,582,1328,1,1269.2365,604.0216,1873.2581
"362fd31db1b9","Rotterdam","v_004","DTP","Venlo","Vienna",1678000,482,493,1,130.0459,815.6854,945.7313
"46ebc76d51b9","Rotterdam","v_002","CRF","Venlo","Athens",1697085,502,1211,3,130.0459,2029.5726,2159.6185
"2af093b71422","Barcelona","v_002","CRF","Liege","Hanover",1660585,480,1290,3,1062.2681,347.2342,1409.5023
"6db49df79d61","Rotterdam","v_004","DTD","Warsaw","Budapest",1682914,317,1424,3,1135.6449,546.5441,1682.189
"9f51cbd798cb","Barcelona","v_004","DTD","Rome","Malmö",1685332,483,1342,3,859.9884,1525.2925,2385.2809
"d1e6d58d1923","Barcelona","v_004","CRF","Venlo","Rome",1658532,388,1585,5,1153.4178,1160.8464,2314.2642
"0c96653daab4","Rotterdam","v_004","CRF","Dusseldorf","Milan",1690294,601,1624,5,177.3075,665.0376,842.3451
"3f19e2d996b4","Barcelona","v_004","CRF","Warsaw","Lisbon",1696476,510,1328,1,1870.1057,2768.9663,4639.072
"f1276f3de69c","Rotterdam","v_004","DTD","Dusseldorf","Madrid",1696482,511,720,5,177.3075,1448.2241,1625.5316
"08567c16c91f","Rotterdam","v_004","DTD","Liege","Munich",1689784,518,1485,5,161.5622,517.1005,678.6627
"947800e959a0","Rotterdam","v_004","DTD","Rome","Vienna",1696746,430,2095,5,1269.2365,765.5193,2034.7558
"21eb1dfc8496","Rotterdam","v_002","CRF","Zaragoza","Paris",1680562,643,2249,5,1212.1854,839.2165,2051.4019
"0434dc899c3c","Rotterdam","v_002","DTD","Zaragoza","Marseille",1684709,463,505,5,1212.1854,545.3384,1757.5238
"8cc7593bddbc","Rotterdam","v_004","DTD","Venlo","Stockholm",1660578,504,136,5,130.0459,1159.0472,1289.0931
"b16e28fd37e5","Barcelona","v_003","DTP","Dusseldorf","Cologne",-1,518,NA,NA,1149.4065,34.4291,1183.8356
"103fa97c6ed8","Rotterdam","v_004","DTD","Venlo","Rome",1699570,518,1885,5,130.0459,1160.8464,1290.8923
"fad82898e752","Athens","v_002","DTP","Rome","Paris",1682754,497,819,5,1053.5083,1108.5886,2162.0969
"30e5606e1d2e","Rotterdam","v_002","DTD","Hamburg","Amsterdam",1699557,480,963,5,414.4489,367.2448,781.6937
"87a0469d0ec9","Athens","v_002","CRF","Zaragoza","Milan",1650715,429,1895,4,2138.3667,916.383,3054.7497
"7edc69d89a72","Rotterdam","v_002","CRF","Dusseldorf","Copenhagen",1699361,392,1312,5,177.3075,627.7653,805.0728
"9b6084a4dc6d","Barcelona","v_002","CRF","Hamburg","Naples",1699241,492,1863,2,1473.6254,1449.0449,2922.6703
"dd13d3631f4c","Barcelona","v_002","DTP","Rome","Bordeaux",1644308,498,1088,3,859.9884,1106.8508,1966.8392
"4ad4c6a64879","Rotterdam","v_002","DTD","Venlo","Bordeaux",1662552,515,843,3,130.0459,883.3809,1013.4268
"78d8b47b3373","Rotterdam","v_002","DTD","Hamburg","Turin",1700141,529,634,3,414.4489,958.1984,1372.6473
"d9129e791ff7","Athens","v_002","DTD","Venlo","Barcelona",1692731,541,971,5,2029.5726,1153.4178,3182.9904
"55ef754e5d64","Barcelona","v_004","CRF","Dusseldorf","Paris",1699372,436,1465,0,0,413.6191,413.6191
"66ca31573b8b","Rotterdam","v_002","DTD","Hamburg","Stockholm",1699799,498,153,3,414.4489,812.0226,1226.4715
"8e29680db907","Rotterdam","v_002","DTP","Warsaw","Barcelona",1660885,486,463,2,1135.6449,1870.1057,3005.7506
"373754df8cdd","Barcelona","v_002","DTD","Dusseldorf","Cologne",1696456,666,1967,2,1149.4065,34.4291,1183.8356
"41b65ebdf002","Rotterdam","v_004","CRF","Zaragoza","Munich",1680738,507,1738,2,1212.1854,1217.1632,2429.3486
"b43d18fd75ae","Rotterdam","v_002","CRF","Rome","Bucharest",1693700,457,290,3,1269.2365,1141.5506,2410.7871
"a8dceaad6be4","Barcelona","v_004","CRF","Warsaw","Barcelona",1683635,314,1492,5,0,1870.1057,1870.1057
"2d685533f664","Rotterdam","v_002","CRF","Lille","Porto",1676942,468,746,1,173.9644,1386.9211,1560.8855
"2067dd481091","Barcelona","v_004","DTP","Venlo","Munich",1682832,563,932,4,1153.4178,532.4769,1685.8947
"59a098862bad","Barcelona","v_002","CRF","Venlo","Amsterdam",1683293,564,1477,1,0,139.2635,139.2635
"8e71ad9dc925","Rotterdam","v_002","CRF","Hamburg","Cologne",1700557,509,734,5,414.4489,357.1486,771.5975
"75358903afe0","Rotterdam","v_002","DTP","Bratislava","Marseille",1699231,546,734,3,995.7185,1059.6431,2055.3616
"b3a8835c4b02","Barcelona","v_004","CRF","Lille","Milan",1699836,483,445,3,1030.8249,733.8784,1764.7033
"5e389566c73f","Barcelona","v_002","CRF","Hamburg","Munich",1666990,472,384,5,1473.6254,612.2829,2085.9083
"b2c4c0f1a63d","Rotterdam","v_004","CRF","Venlo","Barcelona",1690628,448,747,3,130.0459,1153.4178,1283.4637
"54c80e1048a4","Barcelona","v_002","DTD","Liege","Budapest",1671834,527,1194,5,1062.2681,1042.5622,2104.8303
"d6b82e260db8","Athens","v_002","DTD","Venlo","Barcelona",1649007,527,1389,2,2029.5726,1153.4178,3182.9904
"bfe40b14085a","Rotterdam","v_004","DTD","Rome","Amsterdam",1682341,500,555,0,1269.2365,1297.8466,2567.0831
"6fc84e6a71ad","Rotterdam","v_002","DTD","Warsaw","Naples",1674598,485,1519,1,1135.6449,1369.3514,2504.9963
"df2de3651050","Rotterdam","v_004","DTD","Hamburg","Paris",1683388,468,855,2,414.4489,747.9185,1162.3674
"602f7de8da68","Barcelona","v_003","CRF","Venlo","Naples",1672344,501,666,5,1153.4178,1328.0246,2481.4424
"e5d16f7b57a0","Rotterdam","v_002","CRF","Bratislava","Milan",1698898,485,1853,3,995.7185,673.8443,1669.5628
"fa0c9d6ee269","Barcelona","v_004","CRF","Venlo","Marseille",1681377,453,1142,2,0,902.042,902.042
"a9074f434add","Barcelona","v_004","DTD","Warsaw","Bucharest",1662991,481,821,5,1870.1057,943.3275,2813.4332
"bc874752d949","Barcelona","v_004","DTD","Hamburg","Barcelona",1676592,423,1540,4,1473.6254,1473.6254,2947.2508
"41e620a90889","Barcelona","v_002","DTD","Rome","Amsterdam",1688621,531,1158,3,859.9884,1297.8466,2157.835
"078bce429b58","Rotterdam","v_004","DTP","Venlo","Munich",1674853,578,1107,2,130.0459,532.4769,662.5228
"89edc13e3a22","Barcelona","v_001","DTP","Lille","Copenhagen",1692899,450,1318,2,1030.8249,847.3082,1878.1331
"1064d1670f71","Barcelona","v_004","DTP","Hamburg","Marseille",1672117,434,638,3,1473.6254,1189.9889,2663.6143
"3fca3ba5f879","Rotterdam","v_002","DTD","Dusseldorf","Rome",1689543,526,1977,5,177.3075,1125.029,1302.3365
"c742cb6c4024","Rotterdam","v_002","DTD","Dusseldorf","Amsterdam",1680562,222,2249,5,177.3075,182.1019,359.4094
"4d44de812e8c","Athens","v_004","CRF","Venlo","Berlin",1693105,489,1497,4,2029.5726,512.8188,2542.3914
"804688a73d15","Rotterdam","v_002","DTP","Dusseldorf","Helsinki",1660153,545,702,5,177.3075,1506.2793,1683.5868
"05eda80f5ec4","Rotterdam","v_004","DTP","Venlo","Marseille",1677692,454,975,5,130.0459,902.042,1032.0879
"05c4d89f2b9b","Rotterdam","v_004","DTD","Venlo","Hanover",1688629,489,899,5,130.0459,270.062,400.1079
"dfd492437e21","Rotterdam","v_001","CRF","Rome","Marseille",1699242,531,796,0,1269.2365,604.0216,1873.2581
"71f56e8351f4","Rotterdam","v_004","DTD","Venlo","Barcelona",1644308,403,1088,3,130.0459,1153.4178,1283.4637
"7aa8ed32cbc2","Rotterdam","v_003","DTD","Bratislava","Stockholm",1688285,441,1253,5,995.7185,1245.1757,2240.8942
"1c61d04effbc","Athens","v_002","CRF","Hamburg","Milan",1676566,452,1768,3,0,901.2353,901.2353
"f908a44e64ac","Rotterdam","v_004","DTP","Warsaw","Marseille",1699318,464,805,3,1135.6449,1534.6302,2670.2751
"16ec1a18d911","Rotterdam","v_002","CRF","Venlo","Prague",1683560,518,1284,3,130.0459,601.1965,731.2424
"a8d47508a63f","Athens","v_002","CRF","Hamburg","Amsterdam",1636236,419,810,2,2025.2207,367.2448,2392.4655
"6e2c5d1dedea","Rotterdam","v_002","DTD","Hamburg","Copenhagen",1644308,439,1088,3,414.4489,289.9676,704.4165
"da8a5308e00e","Rotterdam","v_004","CRF","Warsaw","Madrid",1644308,509,1088,3,1135.6449,2297.8442,3433.4891
"ae2bdb21d812","Rotterdam","v_004","DTP","Bratislava","Bremen",1681687,512,540,2,995.7185,802.3812,1798.0997
"cfad6e7f1c6c","Barcelona","v_002","DTP","Zaragoza","Lyon",1685963,461,1230,0,257.0251,647.847,904.8721
"1.96E+11","Rotterdam","v_004","DTP","Rome","Helsinki",1672006,553,1079,3,1269.2365,2204.2242,3473.4607
"c972d1786632","Barcelona","v_003","DTD","Dusseldorf","Stockholm",1699700,538,707,0,1149.4065,1149.3691,2298.7756
"977209a40e5a","Rotterdam","v_001","CRF","Rome","Cologne",1672117,510,638,3,1269.2365,1090.6475,2359.884
"46642e959357","Athens","v_001","DTD","Bratislava","Milan",1668099,439,847,3,1250.4735,673.8443,1924.3178
"a26cb131ff15","Rotterdam","v_002","CRF","Warsaw","Helsinki",1666959,479,1830,3,1135.6449,915.0844,2050.7293
"ccb2e547e19a","Barcelona","v_002","DTP","Venlo","Bucharest",1689012,515,1192,3,1153.4178,1672.4754,2825.8932
"e6dd6637a82b","Rotterdam","v_002","DTD","Hamburg","Bucharest",1699567,551,1725,2,414.4489,1547.9444,1962.3933
"8906989e14cb","Rotterdam","v_002","DTD","Warsaw","Barcelona",1668555,564,1294,3,1135.6449,1870.1057,3005.7506
"0a46817c10c9","Rotterdam","v_002","CRF","Dusseldorf","Milan",1682802,481,1042,3,177.3075,665.0376,842.3451
"94617420b03f","Rotterdam","v_004","CRF","Warsaw","Prague",1687384,531,434,2,1135.6449,522.6342,1658.2791
"109db0ad06c2","Athens","v_002","CRF","Warsaw","Barcelona",1644062,541,862,5,1597.0905,1870.1057,3467.1962
"e822b60f6caa","Rotterdam","v_004","DTD","Rome","Athens",1657437,511,674,2,1269.2365,1053.5083,2322.7448
"feef7de6ee09","Rotterdam","v_004","CRF","Hamburg","Rome",1693740,543,2261,4,414.4489,1309.179,1723.6279
"97364593360d","Athens","v_002","CRF","Hamburg","Cologne",1655982,445,1262,0,2025.2207,357.1486,2382.3693
"93a74346a6ac","Barcelona","v_003","DTP","Rome","Amsterdam",1682681,531,1215,3,859.9884,1297.8466,2157.835
"7eea1c8409ec","Barcelona","v_004","DTD","Warsaw","Bucharest",1692108,446,1188,5,1870.1057,943.3275,2813.4332
"dc130dabec36","Rotterdam","v_002","DTP","Rome","Barcelona",1699314,560,1533,5,1269.2365,859.9884,2129.2249
"8441192c71f1","Athens","v_002","CRF","Bratislava","Rome",1644308,522,1088,3,1250.4735,784.9334,2035.4069
"9a18e3b29b8d","Rotterdam","v_004","DTP","Venlo","Helsinki",1650715,528,1895,4,130.0459,1521.8218,1651.8677
